re_type,adv_bed,adv_bath,adv_park,pool,balcony,leisure,secondfloor,adv_size,district,adv_sale
house,5.0,4.0,3.0,True,False,True,False,195.0,Candelaria,600000
house,3.0,4.0,4.0,False,False,True,True,232.0,Capim Macio,520000
house,3.0,4.0,2.0,False,False,True,True,137.0,Neopolis,450000
house,3.0,1.0,3.0,True,True,True,True,230.0,Pitimbu,260000
house,4.0,2.0,4.0,False,False,True,False,80.0,Pajucara,200000
house,3.0,1.0,3.0,False,False,True,False,300.0,Ponta Negra,440000
house,4.0,2.0,4.0,False,False,False,False,420.0,Lagoa Nova,950000
house,3.0,1.0,2.0,False,False,False,False,214.0,Lagoa Nova,420000
house,3.0,3.0,3.0,False,False,False,False,352.0,Barro Vermelho,300000
house,4.0,5.0,3.0,False,False,True,True,245.0,Candelaria,360000
house,2.0,1.0,2.0,False,False,False,False,137.0,Lagoa Nova,220000
house,4.0,5.0,2.0,False,False,False,False,230.0,Cidade Jardim,550000
house,4.0,1.0,2.0,False,False,True,False,270.0,Barro Vermelho,380000
house,3.0,2.0,4.0,False,False,False,False,227.0,Lagoa Nova,500000
house,4.0,4.0,10.0,False,False,False,False,300.0,Redinha,300000
house,3.0,5.0,2.0,True,True,True,True,263.0,Ponta Negra,1700000
house,4.0,1.0,2.0,False,False,False,False,163.0,Cidade da Esperanca,280000
house,3.0,5.0,4.0,False,False,False,False,253.0,Capim Macio,560000
house,4.0,6.0,4.0,False,False,False,False,330.0,Lagoa Nova,800000
house,3.0,1.0,3.0,False,False,True,False,240.0,Candelaria,450000
house,3.0,3.0,6.0,False,False,True,True,406.0,Lagoa Nova,890000
house,3.0,3.0,1.0,False,False,True,False,180.0,PARNAMIRIM,270000
house,2.0,1.0,1.0,False,False,False,False,60.0,Ponta Negra,250000
house,3.0,1.0,1.0,False,False,True,False,112.0,Lagoa Nova,180000
house,3.0,3.0,2.0,False,False,False,False,180.0,Ponta Negra,695000
house,3.0,1.0,4.0,False,False,False,False,180.0,Ponta Negra,470000
house,3.0,5.0,5.0,False,False,True,False,384.0,Capim Macio,695000
house,3.0,1.0,10.0,False,False,False,False,270.0,Cidade Jardim,1500000
house,3.0,2.0,1.0,False,True,False,True,81.0,Pitimbu,250000
house,4.0,2.0,4.0,False,False,False,False,241.0,Pitimbu,250000
house,3.0,1.0,4.0,False,False,True,False,274.0,Capim Macio,450000
house,3.0,2.0,1.0,False,False,False,False,146.0,Pitimbu,160000
house,4.0,5.0,6.0,False,False,False,False,293.0,Capim Macio,615000
house,3.0,5.0,3.0,False,False,False,False,350.0,Candelaria,750000
house,3.0,3.0,3.0,False,False,True,False,289.0,Pitimbu,310000
house,5.0,1.0,3.0,False,False,True,False,397.0,Ponta Negra,1850000
house,3.0,4.0,3.0,False,False,False,False,323.0,Lagoa Nova,700000
house,3.0,2.0,4.0,True,False,True,True,81.0,Pitimbu,300000
house,3.0,1.0,1.0,False,False,False,False,495.0,Tirol,600000
house,2.0,3.0,3.0,True,False,True,False,180.0,Ponta Negra,390000
house,7.0,7.0,3.0,False,False,False,False,587.0,Candelaria,3200000
house,3.0,5.0,4.0,False,False,False,True,200.0,Capim Macio,580000
house,3.0,1.0,1.0,False,False,False,False,90.0,Planalto,170000
house,3.0,1.0,1.0,False,False,False,False,126.0,Alecrim,220000
house,4.0,4.0,4.0,True,False,True,True,250.0,Pitimbu,300000
house,3.0,3.0,3.0,False,True,True,False,185.0,Candelaria,460000
house,3.0,3.0,1.0,True,False,True,False,192.0,Ponta Negra,450000
house,4.0,1.0,4.0,False,False,False,False,370.0,Ponta Negra,550000
house,3.0,2.0,2.0,False,False,False,False,180.0,Lagoa Nova,370000
house,3.0,3.0,4.0,False,False,True,False,150.0,Lagoa Nova,370000
house,3.0,1.0,3.0,False,True,False,False,125.0,PARNAMIRIM,220000
house,3.0,1.0,3.0,False,False,False,False,209.0,Pitimbu,250000
house,3.0,2.0,2.0,False,False,True,False,140.0,Lagoa Nova,650000
house,4.0,1.0,1.0,False,False,True,False,174.0,PARNAMIRIM,450000
house,5.0,6.0,4.0,False,True,True,True,450.0,Lagoa Nova,1500000
house,4.0,1.0,3.0,False,False,True,False,250.0,Capim Macio,450000
house,3.0,5.0,3.0,True,False,True,True,291.0,Capim Macio,620000
house,2.0,2.0,6.0,False,False,False,False,150.0,Potengi,350000
house,4.0,3.0,4.0,False,False,False,False,201.0,Pitimbu,200000
house,6.0,7.0,3.0,True,True,True,False,408.0,Ponta Negra,1500000
house,1.0,1.0,5.0,False,False,False,False,280.0,Capim Macio,700000
house,3.0,1.0,4.0,True,False,True,False,280.0,Cidade Verde,450000
house,5.0,6.0,6.0,False,True,True,True,294.0,Tirol,900000
house,4.0,1.0,5.0,False,False,False,False,329.0,Barro Vermelho,620000
house,3.0,5.0,4.0,False,False,False,False,168.0,Lagoa Nova,400000
house,4.0,4.0,4.0,False,False,True,False,329.0,Barro Vermelho,620000
house,3.0,1.0,2.0,False,False,False,False,170.0,Lagoa Nova,348000
house,3.0,1.0,4.0,False,False,True,False,269.0,Pitimbu,300000
house,7.0,6.0,3.0,True,False,True,False,550.0,Lagoa Nova,630000
house,4.0,6.0,4.0,True,True,True,True,400.0,Capim Macio,990000
house,1.0,2.0,7.0,False,False,False,False,570.0,Capim Macio,750000
house,5.0,1.0,2.0,False,False,True,False,240.0,Candelaria,280000
house,3.0,1.0,1.0,False,False,False,False,150.0,Tirol,1000000
house,4.0,2.0,2.0,False,False,True,False,240.0,Ponta Negra,800000
house,3.0,1.0,4.0,False,False,False,False,192.0,Tirol,340000
house,3.0,1.0,4.0,False,False,False,False,190.0,San Vale,295000
house,4.0,2.0,4.0,False,False,True,False,300.0,Capim Macio,690000
house,5.0,8.0,7.0,False,False,False,True,462.0,Lagoa Nova,1400000
house,4.0,4.0,5.0,True,False,True,True,464.0,Candelaria,700000
house,3.0,3.0,1.0,True,False,True,True,400.0,Candelaria,600000
house,3.0,1.0,4.0,False,False,False,False,188.0,Pitimbu,310000
house,3.0,2.0,2.0,False,False,False,False,260.0,Capim Macio,520000
house,4.0,1.0,1.0,False,False,False,False,180.0,Barro Vermelho,235000
house,5.0,6.0,10.0,True,False,True,False,449.0,Ponta Negra,1100000
house,2.0,1.0,1.0,False,False,True,False,81.0,sept Rosado,130000
house,3.0,1.0,2.0,False,False,True,False,150.0,Capim Macio,350000
house,3.0,1.0,6.0,False,False,False,False,236.0,Capim Macio,1200000
house,8.0,3.0,3.0,False,False,True,False,362.0,Barro Vermelho,450000
house,6.0,8.0,6.0,False,True,False,False,337.0,Lagoa Nova,1100000
house,3.0,2.0,3.0,False,False,False,False,142.0,Pitimbu,260000
house,3.0,1.0,3.0,False,False,True,False,231.0,Alecrim,1200000
house,4.0,2.0,3.0,False,False,True,False,293.0,Neopolis,470000
house,3.0,1.0,8.0,False,False,False,False,329.0,Ponta Negra,1600000
house,3.0,5.0,2.0,False,False,True,False,350.0,Capim Macio,800000
house,3.0,3.0,4.0,False,False,True,False,100.0,Neopolis,310000
house,3.0,2.0,6.0,False,False,True,False,267.0,Candelaria,730000
house,3.0,1.0,1.0,False,False,False,False,165.0,Quintas,250000
house,4.0,1.0,4.0,False,False,False,False,270.0,Alecrim,760000
house,7.0,4.0,1.0,False,True,True,True,250.0,Alecrim,300000
house,5.0,1.0,4.0,False,False,False,False,369.0,Candelaria,440000
house,5.0,5.0,6.0,False,False,True,True,224.0,Pitimbu,665000
house,4.0,2.0,4.0,False,False,False,False,500.0,Lagoa Nova,1000000
house,3.0,6.0,2.0,False,False,True,True,192.0,Cidade da Esperanca,400000
house,3.0,3.0,5.0,False,False,True,False,245.0,Ponta Negra,400000
house,2.0,1.0,1.0,False,False,True,False,217.0,Pitimbu,290000
house,3.0,3.0,5.0,True,False,True,False,300.0,Ponta Negra,350000
house,4.0,2.0,2.0,False,False,False,False,247.0,Igapo,260000
house,4.0,2.0,1.0,False,False,False,False,134.0,Cidade da Esperanca,195000
house,3.0,2.0,2.0,False,False,False,False,168.0,Neopolis,300000
house,4.0,3.0,1.0,False,False,False,False,124.0,sept Rosado,120000
house,3.0,1.0,4.0,False,False,False,False,240.0,Barro Vermelho,495000
house,3.0,1.0,2.0,False,False,False,False,240.0,Lagoa Nova,290000
house,3.0,5.0,4.0,False,True,True,False,285.0,Candelaria,490000
house,2.0,1.0,1.0,False,False,False,False,110.0,Lagoa Nova,220000
house,3.0,1.0,1.0,False,False,False,False,113.0,Lagoa Seca,210000
house,3.0,1.0,1.0,False,False,True,False,165.0,Candelaria,350000
house,3.0,1.0,8.0,True,False,True,False,800.0,Pitimbu,400000
house,4.0,2.0,2.0,False,False,False,False,140.0,Lagoa Nova,500000
house,3.0,3.0,5.0,False,False,True,False,245.0,Ponta Negra,400000
house,4.0,1.0,2.0,False,False,False,False,230.0,Alecrim,240000
house,2.0,2.0,1.0,True,False,True,False,98.0,Pajucara,80000
house,3.0,4.0,2.0,False,False,True,False,165.0,Candelaria,600000
house,4.0,1.0,4.0,False,False,False,False,400.0,Lagoa Nova,750000
house,3.0,3.0,2.0,True,False,True,False,320.0,Capim Macio,520000
house,3.0,1.0,2.0,False,False,False,False,217.0,San Vale,300000
house,3.0,4.0,4.0,True,True,True,False,278.0,Capim Macio,570000
house,3.0,3.0,2.0,False,False,True,False,221.0,Capim Macio,210000
house,3.0,1.0,1.0,False,False,True,False,75.0,Pajucara,140000
house,4.0,4.0,4.0,False,False,False,False,330.0,Capim Macio,650000
house,3.0,1.0,6.0,False,False,False,False,170.0,Pajucara,460000
house,3.0,1.0,4.0,False,False,False,False,300.0,Candelaria,450000
house,3.0,1.0,2.0,False,False,False,False,150.0,Candelaria,240000
house,4.0,4.0,6.0,False,False,False,False,360.0,Neopolis,350000
house,4.0,5.0,5.0,False,True,True,False,324.0,Ponta Negra,500000
house,4.0,2.0,6.0,False,False,True,True,360.0,Pitimbu,360000
house,4.0,1.0,4.0,False,False,True,False,1000.0,Capim Macio,990000
house,2.0,2.0,2.0,False,False,True,False,132.0,Redinha,100000
house,3.0,3.0,1.0,False,False,False,False,158.0,Alecrim,200000
house,2.0,1.0,1.0,False,False,False,False,55.0,Ponta Negra,195000
house,5.0,6.0,3.0,True,False,True,False,350.0,Capim Macio,520000
house,3.0,3.0,2.0,False,False,True,False,230.0,Lagoa Nova,350000
house,3.0,1.0,4.0,False,False,False,False,330.0,Lagoa Nova,495000
house,3.0,1.0,4.0,False,False,True,False,107.0,Pajucara,260000
house,4.0,8.0,8.0,True,True,True,False,620.0,Capim Macio,1600000
house,3.0,4.0,2.0,False,False,True,False,165.0,Candelaria,600000
house,3.0,1.0,2.0,False,False,False,False,178.0,Lagoa Nova,400000
house,3.0,1.0,4.0,False,False,False,False,200.0,Lagoa Nova,399000
house,3.0,2.0,2.0,False,False,False,False,120.0,Neopolis,200000
house,2.0,1.0,2.0,False,False,True,False,78.0,Ponta Negra,138000
house,3.0,1.0,3.0,False,False,False,False,248.0,Neopolis,390000
house,3.0,4.0,1.0,False,False,False,False,180.0,Cidade Alta,300000
house,4.0,1.0,4.0,False,False,False,False,350.0,Lagoa Nova,1400000
house,1.0,1.0,1.0,False,False,True,False,240.0,Ponta Negra,550000
house,3.0,1.0,4.0,False,False,False,False,372.0,Lagoa Nova,780000
house,3.0,3.0,2.0,False,False,True,False,181.0,Capim Macio,450000
house,3.0,4.0,6.0,True,False,True,False,251.0,Neopolis,600000
house,4.0,4.0,5.0,False,False,True,False,197.0,Nova Descoberta,550000
house,3.0,3.0,2.0,False,False,True,False,225.0,Capim Macio,335000
house,4.0,2.0,7.0,False,False,True,False,400.0,Pitimbu,175000
house,3.0,3.0,4.0,False,False,False,False,195.0,Lagoa Nova,500000
house,3.0,4.0,7.0,False,False,False,False,330.0,Capim Macio,690000
house,3.0,2.0,1.0,False,False,False,False,180.0,Lagoa Nova,370000
house,3.0,1.0,4.0,False,False,True,True,167.0,Pitimbu,240000
house,3.0,1.0,2.0,False,False,False,False,120.0,Ponta Negra,300000
house,3.0,5.0,3.0,False,True,True,True,500.0,Nossa Senhora da Apresentacao,310000
house,3.0,2.0,3.0,False,False,True,False,200.0,Ponta Negra,650000
house,3.0,3.0,4.0,False,False,False,False,191.0,Neopolis,380000
house,3.0,1.0,2.0,False,False,False,False,117.0,Cidade Verde,265000
house,3.0,2.0,10.0,False,False,False,False,240.0,Candelaria,600000
house,2.0,2.0,1.0,False,False,True,False,244.0,Pitimbu,350000
house,4.0,3.0,4.0,False,False,True,True,421.0,Lagoa Nova,640000
house,4.0,1.0,4.0,True,False,True,False,250.0,Capim Macio,750000
house,5.0,4.0,4.0,False,True,True,False,400.0,Ponta Negra,800000
house,4.0,5.0,3.0,True,True,True,True,450.0,Capim Macio,1100000
house,3.0,3.0,2.0,False,False,True,False,121.0,Lagoa Nova,260000
house,3.0,2.0,2.0,False,False,False,False,420.0,Pitimbu,280000
house,3.0,3.0,2.0,False,False,False,False,122.0,Cidade da Esperanca,294000
house,2.0,3.0,5.0,False,True,True,False,300.0,Ponta Negra,800000
house,3.0,3.0,4.0,False,False,True,True,264.0,Lagoa Nova,600000
house,3.0,1.0,1.0,False,False,False,False,94.0,Quintas,180000
house,3.0,4.0,7.0,False,False,True,False,330.0,Capim Macio,690000
house,3.0,1.0,4.0,False,False,False,False,193.0,Capim Macio,450000
house,3.0,2.0,8.0,False,False,False,False,230.0,Ponta Negra,695000
house,3.0,1.0,2.0,False,False,False,False,280.0,Barro Vermelho,490000
house,5.0,2.0,3.0,False,False,True,False,188.0,Potengi,300000
house,4.0,2.0,4.0,False,False,False,False,470.0,Capim Macio,800000
house,3.0,6.0,7.0,False,False,False,False,330.0,Capim Macio,690000
house,4.0,4.0,3.0,False,False,True,False,340.0,Pitimbu,370000
house,4.0,4.0,3.0,False,False,True,False,240.0,Capim Macio,550000
house,3.0,2.0,2.0,False,False,True,False,168.0,Neopolis,300000
house,4.0,1.0,2.0,False,False,False,False,158.0,Quintas,280000
house,2.0,1.0,2.0,False,False,False,False,80.0,Nossa Senhora da Apresentacao,120000
house,3.0,1.0,4.0,False,False,False,False,200.0,Capim Macio,580000
house,4.0,3.0,3.0,False,False,True,False,270.0,Candelaria,600000
house,4.0,1.0,3.0,False,False,False,False,341.0,Lagoa Nova,350000
house,3.0,4.0,2.0,True,False,True,False,242.0,Capim Macio,750000
house,3.0,4.0,3.0,True,False,True,True,470.0,Lagoa Nova,1100000
house,2.0,1.0,1.0,False,False,False,False,55.0,Ponta Negra,195000
house,3.0,1.0,4.0,False,False,False,False,282.0,Ponta Negra,850000
house,3.0,3.0,6.0,False,False,False,True,199.0,Cidade da Esperanca,230000
house,4.0,1.0,2.0,False,False,False,False,200.0,Neopolis,350000
house,4.0,1.0,4.0,False,False,False,False,290.0,Capim Macio,695000
house,4.0,2.0,3.0,False,False,True,False,300.0,Lagoa Nova,750000
house,3.0,4.0,2.0,False,False,False,False,315.0,Pitimbu,750000
house,3.0,6.0,6.0,False,False,False,False,500.0,Cidade Jardim,830000
house,3.0,1.0,4.0,False,False,False,False,240.0,Pitimbu,250000
house,4.0,5.0,3.0,False,False,True,False,312.0,Capim Macio,590000
house,3.0,4.0,4.0,False,False,True,False,240.0,de Nazare,420000
house,2.0,1.0,3.0,False,False,False,False,165.0,Pitimbu,200000
house,3.0,1.0,3.0,False,False,False,False,255.0,Lagoa Nova,390000
house,2.0,2.0,1.0,False,False,False,False,75.0,Redinha,107000
house,2.0,1.0,2.0,False,False,False,False,120.0,Nossa Senhora da Apresentacao,130000
house,4.0,1.0,4.0,False,False,False,False,444.0,Barro Vermelho,370000
house,4.0,1.0,2.0,False,False,False,False,214.0,Petropolis,380000
house,3.0,3.0,3.0,False,False,False,False,222.0,Morro Branco,390000
house,3.0,1.0,2.0,False,False,False,False,108.0,Lagoa Nova,280000
house,3.0,1.0,3.0,False,False,False,False,350.0,Candelaria,370000
house,4.0,4.0,6.0,False,False,False,False,360.0,Neopolis,380000
house,4.0,3.0,1.0,False,False,True,False,134.0,Cidade da Esperanca,210000
house,2.0,3.0,4.0,False,False,False,False,180.0,Ponta Negra,800000
house,3.0,4.0,4.0,True,False,True,False,274.0,Lagoa Nova,650000
house,2.0,2.0,2.0,False,False,True,False,217.0,Candelaria,250000
house,3.0,3.0,2.0,False,False,False,True,200.0,Pitimbu,320000
house,3.0,1.0,4.0,False,False,False,False,220.0,Pitimbu,320000
house,2.0,1.0,2.0,False,False,True,False,120.0,Nossa Senhora da Apresentacao,125000
house,5.0,6.0,4.0,False,False,False,False,391.0,Potengi,590000
house,4.0,1.0,7.0,False,False,False,False,350.0,Lagoa Nova,1800000
house,4.0,4.0,3.0,False,True,True,False,300.0,Barro Vermelho,550000
house,5.0,5.0,1.0,True,False,True,False,449.0,Ponta Negra,1100000
house,3.0,4.0,4.0,False,True,True,True,326.0,San Vale,1100000
house,3.0,1.0,2.0,False,False,False,False,359.0,Capim Macio,400000
house,5.0,4.0,6.0,True,False,True,False,435.0,Capim Macio,500000
house,4.0,4.0,4.0,True,False,True,False,468.0,Candelaria,1000000
house,3.0,2.0,3.0,True,False,True,False,89.0,Pitimbu,280000
house,3.0,4.0,9.0,False,False,True,False,195.0,Capim Macio,500000
house,3.0,5.0,4.0,False,False,True,True,170.0,Ponta Negra,480000
house,5.0,5.0,4.0,True,True,True,False,600.0,Capim Macio,1300000
house,6.0,5.0,4.0,True,False,True,False,424.0,Capim Macio,850000
house,3.0,1.0,2.0,False,False,False,False,180.0,Lagoa Nova,310000
house,4.0,1.0,2.0,False,False,True,False,53.0,Pajucara,135000
house,4.0,5.0,3.0,False,True,True,False,365.0,Candelaria,600000
house,7.0,2.0,4.0,False,False,False,False,450.0,Ponta Negra,750000
house,4.0,4.0,3.0,False,False,True,False,202.0,Ponta Negra,550000
house,4.0,5.0,3.0,False,False,True,False,400.0,Ponta Negra,650000
house,3.0,1.0,3.0,False,False,False,False,151.0,Lagoa Nova,300000
house,4.0,4.0,3.0,False,False,False,False,365.0,Candelaria,600000
house,3.0,3.0,6.0,True,True,True,True,329.0,Ponta Negra,1400000
house,4.0,4.0,4.0,False,False,False,False,330.0,Lagoa Nova,1100000
house,4.0,3.0,2.0,False,True,True,False,340.0,Ponta Negra,800000
house,3.0,1.0,2.0,False,False,False,False,177.0,Lagoa Nova,380000
house,3.0,2.0,4.0,False,False,True,True,150.0,Candelaria,600000
house,3.0,2.0,6.0,True,False,True,False,420.0,Candelaria,650000
house,3.0,4.0,2.0,False,False,True,False,210.0,Morro Branco,595000
house,6.0,6.0,2.0,True,True,True,False,293.0,Ponta Negra,700000
house,3.0,5.0,2.0,False,False,False,True,361.0,Nova Descoberta,470000
house,3.0,3.0,1.0,False,False,True,False,367.0,Lagoa Nova,550000
house,3.0,4.0,7.0,False,False,False,False,245.0,Ponta Negra,490000
house,3.0,1.0,2.0,False,False,False,False,107.0,Neopolis,280000
house,6.0,8.0,10.0,False,False,False,False,410.0,Lagoa Nova,800000
house,3.0,3.0,5.0,False,False,True,False,348.0,Lagoa Nova,1200000
house,3.0,1.0,4.0,False,False,False,False,393.0,Ponta Negra,500000
house,5.0,2.0,4.0,False,False,False,False,302.0,Lagoa Nova,850000
house,4.0,5.0,4.0,False,False,False,False,330.0,Lagoa Nova,1100000
house,3.0,2.0,1.0,False,False,True,False,91.0,Potengi,250000
house,6.0,9.0,4.0,False,False,False,False,290.0,Ponta Negra,1150000
house,4.0,4.0,6.0,False,False,True,True,520.0,Candelaria,1100000
house,3.0,3.0,2.0,False,False,False,False,260.0,Capim Macio,480000
house,3.0,2.0,2.0,False,False,True,False,162.0,Candelaria,280000
house,4.0,6.0,6.0,False,True,True,True,357.0,Cidade Jardim,650000
house,3.0,4.0,3.0,False,False,False,False,190.0,Capim Macio,350000
house,3.0,3.0,1.0,False,True,True,True,188.0,Candelaria,480000
house,3.0,3.0,11.0,False,False,True,False,240.0,Candelaria,600000
house,4.0,4.0,4.0,True,False,True,False,1000.0,Capim Macio,900000
house,3.0,3.0,2.0,True,False,True,False,450.0,Capim Macio,520000
house,3.0,3.0,4.0,True,False,True,False,360.0,Ponta Negra,500000
house,3.0,1.0,6.0,False,False,False,False,325.0,Lagoa Nova,650000
house,3.0,2.0,2.0,False,False,False,False,100.0,sept Rosado,250000
house,3.0,3.0,4.0,False,False,True,False,350.0,Ponta Negra,450000
house,4.0,4.0,3.0,False,True,True,False,264.0,Candelaria,600000
house,4.0,5.0,4.0,True,False,True,False,330.0,Lagoa Nova,1100000
house,3.0,1.0,4.0,False,False,False,False,164.0,Ponta Negra,620000
house,2.0,2.0,1.0,False,False,True,False,200.0,Redinha,430000
house,4.0,3.0,2.0,False,False,False,False,350.0,Lagoa Nova,430000
house,2.0,1.0,2.0,False,False,True,False,65.0,Ponta Negra,90000
house,4.0,5.0,4.0,True,True,True,False,400.0,Lagoa Nova,800000
house,5.0,1.0,5.0,False,False,False,False,680.0,Lagoa Nova,800000
house,4.0,1.0,1.0,False,False,False,False,270.0,Petropolis,740000
house,3.0,4.0,2.0,False,False,True,False,235.0,Lagoa Nova,500000
house,3.0,2.0,3.0,False,False,False,False,200.0,Pajucara,200000
house,3.0,3.0,2.0,True,False,True,False,320.0,Capim Macio,520000
house,3.0,3.0,2.0,False,False,False,False,250.0,Lagoa Nova,620000
house,3.0,1.0,4.0,False,False,False,False,290.0,POTILANDIA,630000
house,4.0,4.0,3.0,False,False,False,False,209.0,Nova Descoberta,340000
house,7.0,1.0,6.0,False,False,False,False,248.0,Ponta Negra,600000
house,4.0,1.0,4.0,False,False,False,False,160.0,Pitimbu,380000
house,6.0,1.0,6.0,False,False,False,False,276.0,Capim Macio,265000
house,2.0,1.0,2.0,False,False,False,False,115.0,Nossa Senhora da Apresentacao,135000
house,4.0,3.0,3.0,False,False,False,False,276.0,Potengi,238000
house,3.0,1.0,3.0,False,False,False,False,350.0,Candelaria,370000
house,2.0,1.0,1.0,False,False,False,False,105.0,Nossa Senhora da Apresentacao,70000
house,3.0,5.0,4.0,False,False,True,False,358.0,Candelaria,600000
house,3.0,5.0,5.0,False,False,False,False,380.0,Capim Macio,700000
house,3.0,1.0,3.0,False,False,False,False,184.0,Lagoa Nova,380000
house,3.0,1.0,4.0,False,False,False,False,170.0,Pitimbu,260000
house,2.0,1.0,1.0,False,False,False,False,65.0,Pitimbu,85000
house,4.0,3.0,3.0,True,False,True,False,250.0,Lagoa Nova,1000000
house,6.0,6.0,4.0,False,False,False,False,300.0,Lagoa Nova,650000
house,6.0,8.0,9.0,False,False,False,False,580.0,Capim Macio,2300000
house,5.0,4.0,3.0,True,True,True,False,374.0,Ponta Negra,950000
house,3.0,5.0,2.0,False,False,False,False,375.0,Neopolis,400000
house,5.0,6.0,3.0,True,False,True,False,449.0,Ponta Negra,1100000
house,1.0,1.0,1.0,False,False,False,False,56.0,Petropolis,125000
house,3.0,2.0,3.0,False,False,False,False,171.0,Lagoa Nova,430000
house,2.0,3.0,1.0,False,False,True,False,200.0,Redinha,430000
house,3.0,4.0,3.0,False,True,True,True,317.0,Lagoa Nova,800000
house,3.0,4.0,10.0,False,False,False,False,465.0,Lagoa Nova,850000
house,3.0,4.0,2.0,False,False,False,False,264.0,Barro Vermelho,320000
house,3.0,3.0,6.0,False,False,False,False,406.0,Lagoa Nova,1050000
house,2.0,3.0,1.0,False,False,False,False,102.0,Neopolis,160000
house,5.0,4.0,1.0,False,False,False,False,212.0,Alecrim,350000
house,4.0,5.0,3.0,False,False,True,False,240.0,Capim Macio,495000
house,3.0,3.0,4.0,False,False,False,False,180.0,Capim Macio,480000
house,3.0,1.0,2.0,False,False,False,False,230.0,Lagoa Nova,360000
house,4.0,4.0,3.0,False,False,True,False,240.0,Capim Macio,590000
house,3.0,1.0,3.0,False,False,False,False,150.0,Lagoa Nova,300000
house,3.0,2.0,2.0,False,False,False,False,90.0,Planalto,195000
house,3.0,3.0,2.0,False,False,False,False,152.0,Capim Macio,530000
house,4.0,1.0,5.0,False,False,False,False,400.0,Lagoa Nova,1100000
house,4.0,1.0,5.0,False,False,False,False,464.0,Candelaria,700000
house,3.0,3.0,3.0,True,False,True,False,300.0,Ponta Negra,1500000
house,3.0,3.0,2.0,False,False,False,False,268.0,Tirol,400000
house,4.0,1.0,6.0,False,False,False,False,378.0,Lagoa Nova,680000
house,4.0,4.0,4.0,False,False,False,False,365.0,Candelaria,610000
house,3.0,1.0,3.0,False,False,False,False,180.0,POTILANDIA,360000
house,6.0,4.0,3.0,False,False,False,False,400.0,Planalto,220000
house,3.0,3.0,2.0,False,False,True,True,219.0,Lagoa Nova,680000
house,4.0,1.0,4.0,False,False,False,False,321.0,Neopolis,500000
house,3.0,1.0,3.0,False,False,False,False,124.0,Candelaria,270000
house,3.0,6.0,7.0,False,True,True,False,330.0,Capim Macio,690000
house,4.0,4.0,3.0,False,False,False,False,300.0,Lagoa Nova,750000
house,4.0,3.0,3.0,False,False,True,False,150.0,Capim Macio,480000
house,3.0,1.0,2.0,False,False,False,False,162.0,Barro Vermelho,449000
house,5.0,6.0,4.0,True,True,True,False,600.0,Capim Macio,1300000
house,3.0,3.0,1.0,False,False,False,False,220.0,Petropolis,650000
house,2.0,2.0,2.0,False,False,True,False,115.0,Nossa Senhora da Apresentacao,135000
house,3.0,1.0,4.0,False,False,False,False,300.0,Capim Macio,600000
house,5.0,9.0,3.0,False,False,False,False,505.0,Lagoa Seca,1500000
house,4.0,2.0,1.0,False,False,False,False,100.0,Potengi,200000
house,4.0,3.0,2.0,False,False,False,False,220.0,Lagoa Seca,750000
house,3.0,1.0,3.0,False,False,False,False,176.0,Lagoa Nova,370000
house,2.0,1.0,1.0,False,False,False,False,115.0,Lagoa Nova,175000
house,4.0,2.0,4.0,False,False,False,False,212.0,Lagoa Nova,450000
house,3.0,3.0,2.0,False,False,True,False,156.0,Candelaria,285000
house,5.0,1.0,4.0,False,False,True,False,400.0,Candelaria,750000
house,1.0,1.0,3.0,False,False,False,False,350.0,Capim Macio,540000
house,5.0,4.0,2.0,False,False,False,False,400.0,Capim Macio,790000
house,3.0,1.0,2.0,False,False,False,False,277.0,Petropolis,550000
house,4.0,5.0,5.0,False,False,True,False,324.0,Ponta Negra,500000
house,3.0,1.0,6.0,False,False,False,False,280.0,Lagoa Nova,480000
house,4.0,2.0,4.0,False,False,False,False,495.0,Ponta Negra,1700000
house,4.0,2.0,1.0,False,False,False,False,277.0,Lagoa Nova,2200000
house,3.0,3.0,2.0,False,False,False,False,134.0,Candelaria,380000
house,3.0,1.0,4.0,False,False,False,False,140.0,Cidade Verde,285000
house,3.0,3.0,2.0,False,False,False,False,107.0,Neopolis,280000
house,3.0,3.0,2.0,False,False,False,False,300.0,Tirol,600000
house,3.0,5.0,2.0,True,False,True,False,285.0,Alecrim,750000
house,4.0,1.0,3.0,False,False,False,False,240.0,Lagoa Nova,430000
house,4.0,4.0,10.0,False,False,False,False,300.0,Redinha,300000
house,4.0,2.0,5.0,False,False,False,False,100.0,Cidade da Esperanca,180000
house,4.0,5.0,3.0,False,False,False,False,240.0,Capim Macio,495000
house,3.0,1.0,5.0,False,False,False,False,179.0,POTILANDIA,420000
house,3.0,3.0,5.0,False,False,False,False,210.0,Nova Descoberta,280000
house,4.0,3.0,3.0,False,False,False,False,130.0,Lagoa Seca,320000
house,5.0,6.0,3.0,False,True,False,False,350.0,Capim Macio,520000
house,3.0,3.0,3.0,False,False,False,False,314.0,Candelaria,690000
house,4.0,3.0,3.0,False,False,False,False,90.0,Lagoa Nova,380000
house,4.0,4.0,4.0,False,False,False,False,220.0,Lagoa Nova,650000
house,3.0,5.0,2.0,False,False,False,False,240.0,Lagoa Nova,450000
house,3.0,4.0,8.0,False,False,False,False,250.0,Lagoa Nova,530000
